id,masterCategory,subCategory,articleType
22461,Apparel,Bottomwear,Leggings
22462,Apparel,Bottomwear,Leggings
22463,Apparel,Bottomwear,Leggings
22464,Apparel,Bottomwear,Leggings
22465,Apparel,Bottomwear,Leggings
22466,Apparel,Bottomwear,Leggings
22467,Apparel,Topwear,Shirts
22468,Apparel,Topwear,Shirts
22471,Apparel,Topwear,Shirts
22472,Apparel,Topwear,Shirts
22475,Apparel,Topwear,Tshirts
22476,Apparel,Topwear,Tshirts
22477,Apparel,Topwear,Tshirts
22479,Apparel,Topwear,Tshirts
22480,Apparel,Topwear,Tshirts
22481,Apparel,Topwear,Tshirts
22482,Apparel,Topwear,Tshirts
22483,Apparel,Topwear,Kurtis
22484,Apparel,Topwear,Tops
22485,Apparel,Topwear,Tops
22486,Footwear,Shoes,Sports Shoes
22487,Footwear,Sandal,Sandals
22488,Footwear,Shoes,Sports Shoes
22489,Footwear,Shoes,Sports Shoes
22490,Footwear,Flip Flops,Flip Flops1
22491,Footwear,Shoes,Sports Shoes
22492,Footwear,Shoes,Sports Shoes
22493,Footwear,Shoes,Casual Shoes
22494,Footwear,Shoes,Sports Shoes
22495,Footwear,Shoes,Sports Shoes
22499,Footwear,Shoes,Heels
22500,Footwear,Shoes,Casual Shoes
22501,Footwear,Shoes,Casual Shoes
22502,Footwear,Shoes,Heels
22503,Footwear,Shoes,Flats
22504,Footwear,Shoes,Casual Shoes
22505,Footwear,Shoes,Casual Shoes
22510,Footwear,Sandal,Sandals
22524,Footwear,Sandal,Sandals
22532,Footwear,Sandal,Sandals
22533,Footwear,Flip Flops,Flip Flops1
22534,Footwear,Flip Flops,Flip Flops1
22536,Footwear,Shoes,Casual Shoes
22537,Footwear,Sandal,Sandals
22538,Apparel,Innerwear,Briefs
22539,Footwear,Shoes,Heels
22540,Footwear,Shoes,Heels
22541,Footwear,Shoes,Sports Shoes
22542,Footwear,Shoes,Sports Shoes
22543,Footwear,Shoes,Sports Shoes
22544,Footwear,Shoes,Heels
22545,Footwear,Shoes,Heels
22548,Personal Care,Fragrance,Deodorant
22549,Personal Care,Fragrance,Deodorant
22550,Personal Care,Fragrance,Deodorant
22553,Personal Care,Fragrance,Deodorant
22554,Personal Care,Fragrance,Deodorant
22555,Personal Care,Fragrance,Deodorant
22556,Personal Care,Fragrance,Deodorant
22557,Personal Care,Fragrance,Deodorant
22558,Personal Care,Fragrance,Deodorant
22559,Personal Care,Fragrance,Deodorant
22560,Personal Care,Fragrance,Deodorant
22561,Accessories,Bags,Handbags
22562,Accessories,Bags,Handbags
22563,Accessories,Bags,Handbags
22564,Accessories,Bags,Handbags
22565,Accessories,Bags,Handbags
22567,Apparel,Topwear,Shirts
22569,Apparel,Topwear,Shirts
22570,Apparel,Topwear,Shirts
22571,Apparel,Topwear,Shirts
22573,Apparel,Topwear,Shirts
22575,Apparel,Topwear,Shirts
22576,Apparel,Topwear,Shirts
22577,Apparel,Topwear,Shirts
22578,Apparel,Topwear,Shirts
22579,Apparel,Topwear,Sweatshirts
22580,Apparel,Topwear,Sweatshirts
22581,Apparel,Topwear,Sweatshirts
22582,Apparel,Topwear,Tshirts
22583,Apparel,Topwear,Tshirts
22584,Apparel,Bottomwear,Shorts
22585,Apparel,Bottomwear,Track Pants
22586,Apparel,Topwear,Tshirts
22587,Apparel,Topwear,Tshirts
22588,Apparel,Topwear,Tshirts
22589,Apparel,Bottomwear,Shorts
22590,Apparel,Bottomwear,Shorts
22591,Apparel,Topwear,Sweatshirts
22592,Apparel,Topwear,Sweatshirts
22593,Apparel,Topwear,Tshirts
22594,Apparel,Topwear,Tshirts
22595,Apparel,Topwear,Tshirts
22596,Apparel,Topwear,Tshirts
22597,Apparel,Topwear,Tshirts
22598,Apparel,Topwear,Tshirts
22599,Apparel,Topwear,Tshirts
22600,Apparel,Topwear,Tshirts
22601,Apparel,Topwear,Tshirts
22602,Apparel,Topwear,Tshirts
22603,Apparel,Topwear,Tshirts
22604,Apparel,Bottomwear,Shorts
22605,Accessories,Headwear,Caps
22606,Accessories,Headwear,Caps
22607,Apparel,Bottomwear,Shorts
22608,Apparel,Topwear,Jackets
22609,Apparel,Topwear,Sweatshirts
22610,Apparel,Topwear,Sweatshirts
22611,Apparel,Topwear,Tshirts
22612,Apparel,Topwear,Tshirts
22613,Apparel,Topwear,Tshirts
22614,Apparel,Topwear,Tshirts
22615,Apparel,Topwear,Tshirts
22616,Apparel,Topwear,Tshirts
22617,Apparel,Topwear,Tshirts
22618,Apparel,Topwear,Tshirts
22619,Apparel,Topwear,Tshirts
22620,Apparel,Topwear,Tshirts
22621,Apparel,Topwear,Tshirts
22622,Apparel,Topwear,Tshirts
22623,Apparel,Topwear,Tshirts
22624,Apparel,Topwear,Tshirts
22625,Apparel,Topwear,Sweaters
22626,Apparel,Topwear,Sweaters
22627,Apparel,Topwear,Sweaters
22628,Apparel,Topwear,Tshirts
22629,Apparel,Topwear,Tshirts
22630,Apparel,Topwear,Tshirts
22631,Apparel,Topwear,Tshirts
22632,Apparel,Topwear,Tshirts
22633,Accessories,Headwear,Caps
22634,Accessories,Headwear,Caps
22635,Accessories,Headwear,Caps
22636,Accessories,Headwear,Caps
22637,Apparel,Topwear,Tshirts
22638,Apparel,Topwear,Tshirts
22639,Apparel,Topwear,Tshirts
22640,Apparel,Topwear,Tshirts
22641,Apparel,Topwear,Tshirts
22642,Apparel,Topwear,Sweatshirts
22643,Apparel,Topwear,Tshirts
22644,Apparel,Bottomwear,Shorts
22648,Accessories,Bags,Backpacks
22649,Accessories,Bags,Backpacks
22650,Accessories,Bags,Backpacks
22651,Accessories,Bags,Backpacks
22653,Accessories,Bags,Backpacks
22654,Accessories,Bags,Backpacks
22655,Accessories,Bags,Handbags
22658,Accessories,Bags,Backpacks
22659,Accessories,Bags,Backpacks
22660,Accessories,Bags,Handbags
22661,Accessories,Bags,Handbags
22662,Accessories,Bags,Backpacks
22663,Accessories,Bags,Backpacks
22664,Accessories,Bags,Backpacks
22668,Accessories,Bags,Backpacks
22671,Accessories,Bags,Backpacks
22672,Accessories,Bags,Backpacks
22673,Accessories,Bags,Backpacks
22674,Accessories,Bags,Backpacks
22675,Accessories,Bags,Backpacks
22676,Accessories,Bags,Backpacks
22680,Accessories,Bags,Backpacks
22681,Accessories,Bags,Backpacks
22682,Accessories,Bags,Backpacks
22686,Accessories,Wallets,Wallets1
22687,Footwear,Shoes,Casual Shoes
22688,Footwear,Shoes,Casual Shoes
22689,Footwear,Sandal,Sandals
22690,Footwear,Shoes,Sports Shoes
22691,Footwear,Shoes,Sports Shoes
22692,Footwear,Shoes,Sports Shoes
22693,Footwear,Shoes,Sports Shoes
22694,Footwear,Sandal,Sandals
22696,Footwear,Flip Flops,Flip Flops1
22697,Footwear,Shoes,Sports Shoes
22698,Footwear,Shoes,Sports Shoes
22699,Footwear,Shoes,Sports Shoes
22700,Footwear,Sandal,Sandals
22701,Footwear,Shoes,Sports Shoes
22702,Footwear,Shoes,Casual Shoes
22703,Footwear,Shoes,Casual Shoes
22704,Footwear,Shoes,Casual Shoes
22705,Footwear,Shoes,Casual Shoes
22706,Footwear,Shoes,Sports Shoes
22707,Footwear,Shoes,Sports Shoes
22708,Footwear,Shoes,Sports Shoes
22709,Footwear,Shoes,Sports Shoes
22710,Footwear,Shoes,Sports Shoes
22711,Footwear,Shoes,Sports Shoes
22712,Footwear,Shoes,Sports Shoes
22713,Footwear,Shoes,Sports Shoes
22714,Footwear,Shoes,Casual Shoes
22715,Footwear,Shoes,Sports Shoes
22716,Footwear,Shoes,Sports Shoes
22717,Footwear,Shoes,Sports Shoes
22718,Footwear,Shoes,Sports Shoes
22719,Footwear,Shoes,Sports Shoes
22720,Footwear,Shoes,Casual Shoes
22721,Footwear,Shoes,Casual Shoes
22722,Footwear,Shoes,Casual Shoes
22723,Footwear,Shoes,Casual Shoes
22724,Footwear,Shoes,Sports Shoes
22725,Footwear,Shoes,Sports Shoes
22726,Footwear,Shoes,Sports Shoes
22727,Footwear,Shoes,Casual Shoes
22728,Footwear,Shoes,Sports Shoes
22729,Footwear,Shoes,Casual Shoes
22730,Footwear,Shoes,Sports Shoes
22731,Footwear,Shoes,Sports Shoes
22732,Footwear,Shoes,Sports Shoes
22733,Footwear,Shoes,Casual Shoes
22734,Footwear,Shoes,Sports Shoes
22735,Footwear,Shoes,Sports Shoes
22736,Footwear,Shoes,Sports Shoes
22737,Accessories,Bags,Backpacks
22738,Accessories,Bags,Backpacks
22739,Accessories,Bags,Backpacks
22740,Apparel,Topwear,Kurtas
22741,Apparel,Topwear,Kurtas
22742,Apparel,Topwear,Kurtas
22743,Apparel,Topwear,Kurtas
22744,Apparel,Topwear,Kurtas
22745,Apparel,Topwear,Kurtas
22746,Apparel,Topwear,Kurtas
22747,Apparel,Topwear,Kurtas
22748,Apparel,Topwear,Kurtas
22749,Apparel,Topwear,Kurtas
22750,Apparel,Topwear,Kurtas
22751,Apparel,Topwear,Kurtas
22752,Apparel,Topwear,Kurtas
22753,Apparel,Topwear,Kurtas
22754,Apparel,Topwear,Kurtas
22755,Apparel,Topwear,Kurtas
22756,Apparel,Topwear,Kurtas
22757,Apparel,Topwear,Kurtas
22758,Apparel,Topwear,Kurtas
22759,Apparel,Topwear,Kurtas
22760,Apparel,Topwear,Kurtas
22761,Apparel,Topwear,Kurtas
22762,Apparel,Topwear,Kurtis
22763,Apparel,Topwear,Kurtas
22764,Apparel,Topwear,Kurtas
22765,Apparel,Topwear,Kurtas
22766,Apparel,Topwear,Kurtas
22767,Apparel,Topwear,Kurtas
22768,Apparel,Topwear,Kurtas
22769,Apparel,Topwear,Kurtas
22770,Apparel,Topwear,Kurtas
22771,Apparel,Topwear,Kurtas
22772,Apparel,Topwear,Kurtas
22773,Apparel,Topwear,Kurtas
22774,Apparel,Topwear,Kurtis
22775,Apparel,Topwear,Kurtas
22776,Apparel,Topwear,Kurtas
22777,Apparel,Topwear,Kurtas
22778,Apparel,Topwear,Kurtas
22779,Apparel,Topwear,Kurtas
22780,Apparel,Topwear,Kurtas
22781,Apparel,Topwear,Kurtas
22782,Apparel,Topwear,Kurtas
22783,Apparel,Topwear,Kurtas
22784,Apparel,Bottomwear,Jeans
22786,Apparel,Bottomwear,Jeans
22787,Apparel,Bottomwear,Jeans
22789,Apparel,Topwear,Tshirts
22792,Apparel,Topwear,Tshirts
22794,Apparel,Topwear,Tshirts
22795,Apparel,Topwear,Tshirts
22796,Apparel,Topwear,Tshirts
22797,Apparel,Bottomwear,Shorts
22798,Apparel,Bottomwear,Shorts
22799,Apparel,Topwear,Tshirts
22800,Apparel,Topwear,Shirts
22801,Apparel,Topwear,Shirts
22802,Apparel,Topwear,Shirts
22803,Apparel,Topwear,Tshirts
22805,Apparel,Topwear,Tshirts
22807,Apparel,Topwear,Tshirts
22810,Apparel,Topwear,Tshirts
22811,Apparel,Topwear,Tshirts
22812,Apparel,Topwear,Tshirts
22813,Apparel,Topwear,Tshirts
22814,Apparel,Bottomwear,Shorts
22815,Footwear,Shoes,Casual Shoes
22816,Footwear,Shoes,Casual Shoes
22817,Footwear,Shoes,Casual Shoes
22818,Footwear,Shoes,Casual Shoes
22819,Footwear,Shoes,Casual Shoes
22820,Footwear,Shoes,Casual Shoes
22821,Footwear,Shoes,Casual Shoes
22822,Footwear,Shoes,Casual Shoes
22823,Footwear,Shoes,Casual Shoes
22824,Footwear,Shoes,Casual Shoes
22825,Footwear,Shoes,Casual Shoes
22826,Footwear,Shoes,Casual Shoes
22827,Footwear,Shoes,Casual Shoes
22828,Footwear,Shoes,Casual Shoes
22829,Footwear,Shoes,Casual Shoes
22830,Footwear,Shoes,Casual Shoes
22831,Footwear,Shoes,Casual Shoes
22832,Footwear,Shoes,Casual Shoes
22833,Footwear,Shoes,Casual Shoes
22836,Footwear,Shoes,Casual Shoes
22837,Footwear,Shoes,Casual Shoes
22838,Footwear,Shoes,Casual Shoes
22840,Footwear,Shoes,Casual Shoes
22841,Footwear,Shoes,Casual Shoes
22842,Footwear,Shoes,Casual Shoes
22844,Footwear,Shoes,Casual Shoes
22845,Footwear,Shoes,Casual Shoes
22846,Footwear,Shoes,Casual Shoes
22847,Footwear,Shoes,Casual Shoes
22848,Footwear,Shoes,Casual Shoes
22849,Footwear,Shoes,Casual Shoes
22850,Footwear,Shoes,Casual Shoes
22851,Footwear,Shoes,Casual Shoes
22852,Footwear,Shoes,Casual Shoes
22853,Footwear,Shoes,Casual Shoes
22854,Footwear,Shoes,Casual Shoes
22855,Footwear,Shoes,Casual Shoes
22856,Footwear,Shoes,Casual Shoes
22857,Footwear,Shoes,Casual Shoes
22858,Footwear,Shoes,Casual Shoes
22859,Footwear,Shoes,Casual Shoes
22860,Footwear,Shoes,Casual Shoes
22861,Footwear,Shoes,Casual Shoes
22862,Footwear,Shoes,Casual Shoes
22863,Footwear,Shoes,Casual Shoes
22864,Footwear,Shoes,Casual Shoes
22865,Footwear,Shoes,Casual Shoes
22866,Footwear,Shoes,Casual Shoes
22867,Footwear,Shoes,Casual Shoes
22868,Footwear,Shoes,Casual Shoes
22869,Footwear,Shoes,Casual Shoes
22870,Footwear,Shoes,Casual Shoes
22871,Footwear,Shoes,Casual Shoes
22872,Footwear,Shoes,Casual Shoes
22873,Footwear,Shoes,Casual Shoes
22874,Footwear,Shoes,Casual Shoes
22875,Footwear,Shoes,Casual Shoes
22876,Footwear,Shoes,Casual Shoes
22877,Footwear,Shoes,Casual Shoes
22878,Footwear,Shoes,Casual Shoes
22882,Footwear,Sandal,Sandals
22883,Footwear,Sandal,Sandals
22884,Footwear,Sandal,Sandals
22885,Footwear,Sandal,Sandals
22886,Footwear,Sandal,Sandals
22887,Footwear,Sandal,Sandals
22888,Footwear,Sandal,Sandals
22889,Footwear,Sandal,Sandals
22890,Footwear,Sandal,Sandals
22891,Footwear,Sandal,Sandals
22892,Footwear,Sandal,Sandals
22893,Footwear,Sandal,Sandals
22894,Footwear,Sandal,Sandals
22895,Footwear,Sandal,Sandals
22896,Footwear,Shoes,Formal Shoes
22898,Apparel,Topwear,Shirts
22900,Apparel,Topwear,Shirts
22905,Apparel,Bottomwear,Trousers
22908,Apparel,Topwear,Tshirts
22909,Apparel,Topwear,Tshirts
22911,Footwear,Shoes,Casual Shoes
22912,Footwear,Shoes,Casual Shoes
22913,Footwear,Shoes,Sports Shoes
22914,Footwear,Shoes,Sports Shoes
22915,Accessories,Eyewear,Sunglasses
22916,Footwear,Shoes,Casual Shoes
22917,Footwear,Shoes,Casual Shoes
22919,Accessories,Watches,Watches1
22920,Accessories,Watches,Watches1
22921,Accessories,Watches,Watches1
22922,Accessories,Watches,Watches1
22923,Accessories,Watches,Watches1
22924,Accessories,Watches,Watches1
22925,Accessories,Watches,Watches1
22926,Accessories,Watches,Watches1
22927,Accessories,Watches,Watches1
22928,Accessories,Watches,Watches1
22929,Accessories,Watches,Watches1
22930,Accessories,Watches,Watches1
22931,Accessories,Watches,Watches1
22932,Accessories,Watches,Watches1
22933,Accessories,Watches,Watches1
22934,Accessories,Watches,Watches1
22935,Accessories,Watches,Watches1
22936,Accessories,Watches,Watches1
22937,Accessories,Watches,Watches1
22938,Accessories,Watches,Watches1
22939,Accessories,Watches,Watches1
22940,Accessories,Watches,Watches1
22941,Accessories,Watches,Watches1
22942,Accessories,Watches,Watches1
22943,Accessories,Watches,Watches1
22944,Accessories,Watches,Watches1
22945,Accessories,Watches,Watches1
22946,Accessories,Watches,Watches1
22947,Accessories,Watches,Watches1
22948,Accessories,Watches,Watches1
22949,Accessories,Watches,Watches1
22950,Accessories,Watches,Watches1
22952,Footwear,Shoes,Sports Shoes
22953,Footwear,Shoes,Sports Shoes
22958,Footwear,Shoes,Sports Shoes
22959,Footwear,Shoes,Sports Shoes
22962,Footwear,Flip Flops,Flip Flops1
22963,Footwear,Flip Flops,Flip Flops1
22968,Accessories,Bags,Backpacks
22969,Accessories,Bags,Backpacks
22970,Accessories,Bags,Backpacks
22971,Accessories,Bags,Backpacks
22975,Footwear,Shoes,Sports Shoes
22976,Footwear,Shoes,Sports Shoes
22977,Footwear,Shoes,Sports Shoes
22978,Footwear,Shoes,Sports Shoes
22979,Footwear,Shoes,Casual Shoes
22980,Footwear,Shoes,Casual Shoes
22981,Footwear,Shoes,Sports Shoes
22982,Footwear,Shoes,Sports Shoes
22983,Footwear,Shoes,Sports Shoes
22984,Footwear,Shoes,Sports Shoes
22987,Apparel,Bottomwear,Shorts
22988,Apparel,Bottomwear,Shorts
22990,Accessories,Socks,Socks1
23004,Apparel,Topwear,Tshirts
23005,Apparel,Topwear,Tshirts
23024,Apparel,Topwear,Tunics
23027,Apparel,Topwear,Shirts
23028,Apparel,Topwear,Shirts
23029,Apparel,Topwear,Shirts
23030,Apparel,Topwear,Shirts
23031,Apparel,Topwear,Shirts
23032,Apparel,Topwear,Shirts
23033,Apparel,Topwear,Shirts
23034,Apparel,Topwear,Shirts
23035,Apparel,Topwear,Shirts
23036,Apparel,Topwear,Shirts
23037,Apparel,Topwear,Shirts
23038,Apparel,Bottomwear,Trousers
23039,Apparel,Bottomwear,Trousers
23040,Apparel,Bottomwear,Trousers
23041,Apparel,Bottomwear,Trousers
23042,Apparel,Bottomwear,Trousers
23043,Apparel,Bottomwear,Leggings
23044,Apparel,Bottomwear,Leggings
23045,Apparel,Bottomwear,Leggings
23046,Apparel,Bottomwear,Leggings
23047,Apparel,Topwear,Sweaters
23048,Apparel,Topwear,Sweaters
23049,Apparel,Topwear,Shirts
23050,Apparel,Dress,Dresses
23051,Apparel,Dress,Dresses
23052,Apparel,Topwear,Tops
23053,Apparel,Topwear,Tops
23054,Apparel,Topwear,Tshirts
23055,Apparel,Topwear,Tshirts
23056,Apparel,Topwear,Tshirts
23057,Apparel,Topwear,Tshirts
23058,Apparel,Topwear,Tshirts
23060,Apparel,Topwear,Tshirts
23063,Apparel,Topwear,Tshirts
23067,Apparel,Topwear,Sweaters
23068,Apparel,Topwear,Sweaters
23069,Apparel,Topwear,Sweaters
23071,Apparel,Topwear,Sweaters
23072,Apparel,Bottomwear,Trousers
23073,Apparel,Bottomwear,Trousers
23077,Apparel,Topwear,Shirts
23079,Apparel,Topwear,Shirts
23083,Apparel,Topwear,Shirts
23084,Apparel,Topwear,Shirts
23088,Apparel,Bottomwear,Trousers
23089,Apparel,Bottomwear,Trousers
23091,Footwear,Shoes,Casual Shoes
23092,Footwear,Shoes,Casual Shoes
23093,Footwear,Shoes,Casual Shoes
23094,Footwear,Shoes,Casual Shoes
23095,Footwear,Flip Flops,Flip Flops1
23096,Footwear,Flip Flops,Flip Flops1
23097,Footwear,Flip Flops,Flip Flops1
23119,Apparel,Topwear,Sweatshirts
23120,Footwear,Flip Flops,Flip Flops1
23121,Footwear,Flip Flops,Flip Flops1
23122,Footwear,Flip Flops,Flip Flops1
23123,Footwear,Flip Flops,Flip Flops1
23125,Footwear,Flip Flops,Flip Flops1
23129,Apparel,Topwear,Tshirts
23130,Apparel,Topwear,Tshirts
23131,Apparel,Topwear,Tshirts
23132,Apparel,Topwear,Tshirts
23133,Apparel,Topwear,Tshirts
23134,Apparel,Topwear,Tshirts
23135,Apparel,Topwear,Tshirts
23136,Apparel,Topwear,Sweatshirts
23137,Apparel,Topwear,Sweatshirts
23138,Apparel,Topwear,Sweatshirts
23139,Apparel,Topwear,Sweatshirts
23140,Apparel,Topwear,Sweatshirts
23141,Apparel,Topwear,Sweatshirts
23142,Apparel,Topwear,Sweatshirts
23143,Apparel,Topwear,Sweatshirts
23144,Apparel,Topwear,Sweatshirts
23145,Apparel,Topwear,Sweatshirts
23146,Apparel,Topwear,Sweatshirts
23147,Apparel,Topwear,Sweatshirts
23148,Apparel,Topwear,Sweatshirts
23149,Apparel,Topwear,Jackets
23150,Apparel,Topwear,Jackets
23151,Apparel,Topwear,Shirts
23152,Apparel,Topwear,Shirts
23153,Apparel,Topwear,Tshirts
23154,Apparel,Topwear,Tshirts
23155,Apparel,Topwear,Tshirts
23156,Apparel,Topwear,Tshirts
23157,Apparel,Topwear,Tshirts
23158,Apparel,Topwear,Tshirts
23159,Apparel,Topwear,Tshirts
23160,Apparel,Topwear,Tshirts
23161,Apparel,Topwear,Tshirts
23162,Apparel,Topwear,Tshirts
23163,Apparel,Topwear,Tshirts
23164,Apparel,Topwear,Tshirts
23165,Apparel,Topwear,Tshirts
23166,Apparel,Topwear,Tshirts
23167,Apparel,Topwear,Tshirts
23168,Apparel,Topwear,Tshirts
23169,Apparel,Topwear,Tshirts
23170,Apparel,Topwear,Tshirts
23171,Apparel,Topwear,Tshirts
23172,Apparel,Topwear,Tshirts
23173,Apparel,Topwear,Tshirts
23174,Apparel,Topwear,Tshirts
23175,Apparel,Topwear,Tshirts
23176,Apparel,Topwear,Tshirts
23177,Apparel,Topwear,Tshirts
23178,Apparel,Topwear,Tshirts
23179,Apparel,Topwear,Tshirts
23180,Apparel,Topwear,Shirts
23181,Apparel,Topwear,Shirts
23182,Apparel,Topwear,Shirts
23186,Apparel,Topwear,Shirts
23187,Apparel,Topwear,Shirts
23188,Apparel,Topwear,Shirts
23189,Apparel,Topwear,Shirts
23191,Apparel,Topwear,Shirts
23193,Apparel,Topwear,Shirts
23194,Apparel,Topwear,Shirts
23195,Apparel,Topwear,Shirts
23196,Apparel,Topwear,Shirts
23197,Apparel,Topwear,Shirts
23198,Apparel,Topwear,Shirts
23199,Apparel,Topwear,Shirts
23200,Apparel,Topwear,Shirts
23201,Apparel,Topwear,Shirts
23202,Apparel,Topwear,Shirts
23204,Apparel,Topwear,Shirts
23205,Apparel,Topwear,Shirts
23206,Apparel,Topwear,Shirts
23207,Apparel,Topwear,Shirts
23208,Apparel,Topwear,Tshirts
23209,Apparel,Topwear,Kurtis
23210,Apparel,Topwear,Tops
23211,Apparel,Topwear,Kurtas
23212,Apparel,Topwear,Kurtis
23213,Apparel,Topwear,Kurtas
23214,Apparel,Topwear,Kurtas
23215,Apparel,Topwear,Kurtas
23216,Apparel,Topwear,Kurtas
23217,Apparel,Topwear,Kurtas
23218,Apparel,Topwear,Kurtas
23219,Apparel,Topwear,Kurtas
23220,Apparel,Topwear,Kurtas
23221,Apparel,Topwear,Kurtas
23222,Apparel,Topwear,Kurtas
23223,Apparel,Topwear,Kurtas
23224,Apparel,Topwear,Kurtas
23225,Apparel,Topwear,Kurtas
23226,Apparel,Topwear,Kurtas
23227,Apparel,Topwear,Kurtas
23228,Apparel,Topwear,Kurtas
23229,Apparel,Topwear,Kurtas
23230,Apparel,Topwear,Kurtas
23231,Apparel,Topwear,Kurtas
23232,Apparel,Topwear,Kurtas
23233,Apparel,Topwear,Kurtas
23234,Apparel,Topwear,Kurtas
23235,Apparel,Topwear,Kurtas
23236,Apparel,Topwear,Kurtas
23237,Apparel,Topwear,Kurtas
23238,Apparel,Topwear,Kurtas
23239,Apparel,Topwear,Kurtas
23240,Apparel,Topwear,Kurtas
23241,Apparel,Topwear,Kurtis
23242,Footwear,Shoes,Formal Shoes
23243,Footwear,Shoes,Formal Shoes
23244,Footwear,Shoes,Formal Shoes
23245,Footwear,Shoes,Formal Shoes
23246,Footwear,Shoes,Formal Shoes
23247,Footwear,Shoes,Formal Shoes
23248,Footwear,Shoes,Formal Shoes
23249,Footwear,Shoes,Formal Shoes
23250,Footwear,Shoes,Formal Shoes
23251,Footwear,Shoes,Formal Shoes
23252,Footwear,Shoes,Formal Shoes
23253,Footwear,Shoes,Formal Shoes
23254,Footwear,Shoes,Formal Shoes
23255,Footwear,Shoes,Formal Shoes
23256,Footwear,Shoes,Formal Shoes
23257,Accessories,Watches,Watches1
23258,Accessories,Watches,Watches1
23259,Accessories,Watches,Watches1
23260,Accessories,Watches,Watches1
23261,Accessories,Watches,Watches1
23262,Accessories,Watches,Watches1
23263,Accessories,Watches,Watches1
23264,Accessories,Watches,Watches1
23265,Accessories,Watches,Watches1
23266,Accessories,Watches,Watches1
23267,Accessories,Watches,Watches1
23268,Accessories,Watches,Watches1
23269,Accessories,Watches,Watches1
23270,Accessories,Watches,Watches1
23271,Accessories,Watches,Watches1
23272,Accessories,Watches,Watches1
23273,Accessories,Watches,Watches1
23274,Accessories,Watches,Watches1
23275,Accessories,Watches,Watches1
23276,Accessories,Watches,Watches1
23277,Accessories,Watches,Watches1
23278,Accessories,Watches,Watches1
23279,Accessories,Watches,Watches1
23280,Accessories,Watches,Watches1
23281,Accessories,Watches,Watches1
23282,Accessories,Watches,Watches1
23283,Accessories,Watches,Watches1
23284,Accessories,Watches,Watches1
23285,Accessories,Watches,Watches1
23286,Accessories,Watches,Watches1
23287,Accessories,Watches,Watches1
23288,Accessories,Watches,Watches1
23289,Accessories,Watches,Watches1
23290,Accessories,Watches,Watches1
23291,Accessories,Watches,Watches1
23292,Accessories,Watches,Watches1
23293,Accessories,Watches,Watches1
23294,Accessories,Watches,Watches1
23296,Footwear,Sandal,Sandals
23297,Footwear,Sandal,Sandals
23298,Footwear,Sandal,Sandals
23299,Footwear,Sandal,Sandals
23300,Footwear,Sandal,Sandals
23301,Apparel,Bottomwear,Leggings
23302,Apparel,Bottomwear,Leggings
23303,Apparel,Bottomwear,Leggings
23304,Apparel,Topwear,Kurtas
23305,Apparel,Topwear,Kurtas
23306,Apparel,Topwear,Kurtas
23307,Apparel,Topwear,Tunics
23308,Apparel,Topwear,Kurtas
23309,Apparel,Topwear,Kurtas
23310,Apparel,Topwear,Kurtas
23311,Apparel,Topwear,Kurtas
23312,Apparel,Topwear,Kurtas
23313,Apparel,Topwear,Kurtas
23314,Apparel,Topwear,Kurtas
23315,Apparel,Topwear,Kurtas
23316,Apparel,Topwear,Kurtas
23317,Apparel,Topwear,Kurtas
23318,Apparel,Topwear,Kurtas
23319,Apparel,Topwear,Kurtas
23320,Apparel,Topwear,Kurtas
23321,Apparel,Topwear,Kurtas
23322,Apparel,Topwear,Kurtas
23323,Apparel,Topwear,Tops
23324,Apparel,Topwear,Kurtas
23325,Apparel,Topwear,Kurtas
23326,Apparel,Topwear,Kurtas
23327,Apparel,Topwear,Kurtas
23328,Apparel,Topwear,Kurtas
23329,Apparel,Topwear,Kurtas
23330,Apparel,Topwear,Tunics
23331,Apparel,Topwear,Kurtas
23332,Apparel,Topwear,Tunics
23333,Apparel,Topwear,Kurtis
23334,Apparel,Topwear,Tunics
23335,Apparel,Topwear,Tunics
23338,Footwear,Shoes,Casual Shoes
23339,Footwear,Shoes,Sports Shoes
23400,Apparel,Bottomwear,Jeans
23401,Apparel,Bottomwear,Jeans
23441,Apparel,Topwear,Tunics
23442,Apparel,Topwear,Tunics
23446,Apparel,Topwear,Kurtis
23447,Apparel,Topwear,Tops
23448,Apparel,Topwear,Tunics
23450,Apparel,Bottomwear,Jeans
23451,Apparel,Bottomwear,Jeans
23453,Apparel,Bottomwear,Jeans
23455,Apparel,Bottomwear,Jeans
23457,Apparel,Bottomwear,Jeans
23489,Footwear,Shoes,Sports Shoes
23491,Footwear,Shoes,Sports Shoes
23494,Footwear,Shoes,Casual Shoes
23497,Footwear,Shoes,Casual Shoes
23500,Footwear,Shoes,Sports Shoes
23502,Footwear,Sandal,Sandals
23505,Footwear,Shoes,Sports Shoes
23508,Accessories,Watches,Watches1
23510,Accessories,Watches,Watches1
23513,Accessories,Watches,Watches1
23514,Accessories,Watches,Watches1
23516,Accessories,Watches,Watches1
23517,Accessories,Watches,Watches1
23519,Accessories,Watches,Watches1
23521,Accessories,Watches,Watches1
23522,Personal Care,Fragrance,Perfume and Body Mist
23523,Personal Care,Fragrance,Perfume and Body Mist
23524,Personal Care,Fragrance,Perfume and Body Mist
23526,Personal Care,Fragrance,Perfume and Body Mist
23527,Personal Care,Fragrance,Deodorant
23528,Personal Care,Fragrance,Deodorant
